Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
0,0,0,6e5,fa06d4,fffe74cd00
1,1,0,6e6,ff258c,fffbef2700
2,2,0,6e7,fa06d4,fff7c45b00
3,3,0,6e8,e740db,fff39fa000
4,4,0,6e9,e58bf3,fff0f18200
5,5,0,6ea,e8f5c3,fff07d0d00
6,6,0,6eb,f33333,fff2330600
7,7,0,6ec,fc9630,fff5454200
8,8,0,6ed,028f5c,fff8895500
9,9,0,6ee,fd70a4,fffae47700
10,10,0,6ef,fa06d4,fffbada200
11,11,0,6f0,fd70a4,fffadc3700
12,12,0,6f1,f258bf,fff8f35000
13,13,0,6f2,ee147b,fff6c9e700
14,14,0,6f3,ed3a07,fff52e9b00
15,15,0,6f4,ed3a07,fff4a55800
16,16,0,6f5,efc963,fff5375a00
17,17,0,6f6,044444,fff6891400
18,18,0,6f7,06d3a0,fff8020800
19,19,0,6f8,07ae14,fff91d7200
20,20,0,6f9,fe4b18,fff98ee000
21,21,0,6fa,ff258c,fff96ef500
22,22,0,6fb,eeeeef,fff910be00
23,23,0,6fc,f40da7,fff8ebf800
24,24,0,6fd,f17e4b,fff94fd700
25,25,0,6fe,f5c28f,fffa556000
26,26,0,6ff,f258bf,fffbba6400
27,27,0,700,ff258c,fffd0e7e00
28,28,0,701,05f92c,fffdd22400
29,29,0,702,088888,fffdb7aa00
30,30,0,703,01b4e8,fffcba8200
31,31,0,704,fa06d4,fffb2dd200
32,32,0,705,efc963,fff998da00
33,33,0,706,f258bf,fff88cbe00
34,34,0,707,efc963,fff863e400
35,35,0,708,f851ec,fff92e7e00
36,36,0,709,fa06d4,fffa9fff00
37,37,0,70a,051eb8,fffc3dcc00
38,38,0,70b,0a3d71,fffd813b00
39,39,0,70c,044444,fffe0cda00
40,40,0,70d,051eb8,fffdcd6700
41,41,0,70e,028f5c,fffcfeb000
42,42,0,70f,f40da7,fffc117e00
43,43,0,710,f17e4b,fffb7fc000
44,44,0,711,fa06d4,fffba0ab00
45,45,0,712,fc9630,fffc8afd00
46,46,0,713,fc9630,fffe07f700
47,47,0,714,0369d0,ffffa8a200
48,48,0,715,10369d,0000f7cc00
49,49,0,716,12c5f9,0001a47000
50,50,0,717,0bf259,00019fb700
51,51,0,718,0369d0,0001214800
52,52,0,719,ff258c,000095bc00
53,53,0,71a,fd70a4,000072ea00
54,54,0,71b,ff258c,00010a4800
55,55,0,71c,00da74,0002676f00
56,56,0,71d,07ae14,00044f6f00
57,57,0,71e,111111,0006564000
58,58,0,71f,0e81b5,0007ffa700
59,59,0,720,111111,0008ef3900
60,60,0,721,170a3d,0009091400
61,61,0,722,0ccccd,00087b0b00
62,62,0,723,000000,0007a82b00
63,63,0,724,044444,000707f300
64,64,0,725,ff258c,0006f51000
65,65,0,726,088888,000798f700
66,66,0,727,11eb85,0008d38b00
67,67,0,728,1b4e81,000a5cfd00
68,68,0,729,1dddde,000bdb6600
69,69,0,72a,206d3a,000d0ded00
70,70,0,72b,1d036a,000de02f00
71,71,0,72c,199999,000e741f00
72,72,0,72d,13a06d,000f0c8700
73,73,0,72e,11eb85,000ff55400
74,74,0,72f,0da741,00115ba200
75,75,0,730,170a3d,001341d700
76,76,0,731,23d70a,0015788700
77,77,0,732,29d036,0017b38100
78,78,0,733,2740da,00199e0200
79,79,0,734,266666,001afac600
80,80,0,735,258bf2,001bb7b400
81,81,0,736,18bf25,001be9cb00
82,82,0,737,199999,001bca0a00
83,83,0,738,1d036a,001b9d9d00
84,84,0,739,1c28f6,001ba73400
85,85,0,73a,17e4b1,001c06c900
86,86,0,73b,23d70a,001cba5b00
87,87,0,73c,266666,001d975d00
88,88,0,73d,23d70a,001e5e1800
89,89,0,73e,1f92c6,001ec4bb00
90,90,0,73f,24b17e,001e9fcb00
91,91,0,740,1f92c6,001deb6d00
92,92,0,741,199999,001cd36300
93,93,0,742,147ae1,001b9d2300
94,94,0,743,13a06d,001a95c700
95,95,0,744,155555,0019f18500
96,96,0,745,1a740d,0019b9e500
97,97,0,746,1a740d,0019c6d300
98,98,0,747,18bf25,0019cf3000
99,99,0,748,17e4b1,001981a900
100,100,0,749,17e4b1,0018a58e00
101,101,0,74a,111111,00172ba900
102,102,0,74b,05f92c,001530cd00
103,103,0,74c,00da74,0012f1b800
104,104,0,74d,fc9630,0010b00f00
105,105,0,74e,00da74,000e9e0e00
106,106,0,74f,0da741,000cd17900
107,107,0,750,10369d,000b43c500
108,108,0,751,111111,0009e2b000
109,109,0,752,0ccccd,000898e900
110,110,0,753,0a3d71,0007625f00
111,111,0,754,fc9630,0006409e00
112,112,0,755,f5c28f,00053c3e00
113,113,0,756,f69d03,0004587000
114,114,0,757,f33333,00038de600
115,115,0,758,f5c28f,0002c86f00
116,116,0,759,f5c28f,0001e25500
117,117,0,75a,fe4b18,0000ba4200
118,118,0,75b,fa06d4,ffff2fd400
119,119,0,75c,fe4b18,fffd404e00
120,120,0,75d,028f5c,fffb087500
121,121,0,75e,f258bf,fff8c2ec00
122,122,0,75f,ed3a07,fff6be6100
123,123,0,760,e4b17f,fff538ca00
124,124,0,761,ec5f93,fff45ed200
125,125,0,762,ed3a07,fff427b100
126,126,0,763,f92c60,fff46c8300
127,127,0,764,ff258c,fff4ea7c00
128,128,0,765,fd70a4,fff562d900
129,129,0,766,fc9630,fff5a7e000
130,130,0,767,fd70a4,fff5ace900
131,131,0,768,f33333,fff5815a00
132,132,0,769,eaaaab,fff5471400
133,133,0,76a,e58bf3,fff51d4300
134,134,0,76b,e58bf3,fff5162b00
135,135,0,76c,eaaaab,fff52aed00
136,136,0,76d,fae148,fff5469c00
137,137,0,76e,fae148,fff5484700
138,138,0,76f,f4e81b,fff514b900
139,139,0,770,fc9630,fff4a34500
140,140,0,771,00da74,fff408bd00
141,141,0,772,ee147b,fff368f000
142,142,0,773,ec5f93,fff2f2ea00
143,143,0,774,eeeeef,fff2ce8500
144,144,0,775,f0a3d7,fff31be400
145,145,0,776,eeeeef,fff3d84400
146,146,0,777,f0a3d7,fff4df8200
147,147,0,778,fd70a4,fff5fb3800
148,148,0,779,f92c60,fff6e61a00
149,149,0,77a,fbbbbc,fff76a5700
150,150,0,77b,f4e81b,fff7620f00
151,151,0,77c,ed3a07,fff6cfba00
152,152,0,77d,ee147b,fff5d6eb00
153,153,0,77e,eaaaab,fff4b1dc00
154,154,0,77f,eb851f,fff3a4df00
155,155,0,780,f258bf,fff2e98d00
156,156,0,781,f258bf,fff29f7900
157,157,0,782,f77778,fff2c81800
158,158,0,783,028f5c,fff34a7d00
159,159,0,784,000000,fff3fec700
160,160,0,785,000000,fff4c40700
161,161,0,786,eb851f,fff575d100
162,162,0,787,e9d037,fff6067900
163,163,0,788,ed3a07,fff66c0f00
164,164,0,789,e9d037,fff6a4df00
165,165,0,78a,ec5f93,fff6ac6900
166,166,0,78b,00da74,fff68a5200
167,167,0,78c,ff258c,fff64b1400
168,168,0,78d,f77778,fff6012300
169,169,0,78e,ff258c,fff5bee000
170,170,0,78f,ff258c,fff5999300
171,171,0,790,eeeeef,fff59e1800
172,172,0,791,ed3a07,fff5cefa00
173,173,0,792,eeeeef,fff624cd00
174,174,0,793,ec5f93,fff693e500
175,175,0,794,f258bf,fff708de00
176,176,0,795,01b4e8,fff7748200
177,177,0,796,f92c60,fff7c4ea00
178,178,0,797,01b4e8,fff7f84100
179,179,0,798,044444,fff80dd500
180,180,0,799,fe4b18,fff8178d00
181,181,0,79a,e81b4f,fff8195a00
182,182,0,79b,e740db,fff8163e00
183,183,0,79c,eeeeef,fff8093200
184,184,0,79d,ee147b,fff7eb0100
185,185,0,79e,ee147b,fff7ae5300
186,186,0,79f,ff258c,fff7530400
187,187,0,7a0,028f5c,fff6e5e900
188,188,0,7a1,01b4e8,fff6833b00
189,189,0,7a2,f92c60,fff63e4200
190,190,0,7a3,f17e4b,fff6232800
191,191,0,7a4,f0a3d7,fff62f9100
192,192,0,7a5,ed3a07,fff6522600
193,193,0,7a6,ec5f93,fff674ae00
194,194,0,7a7,e8f5c3,fff67de900
195,195,0,7a8,efc963,fff6619800
196,196,0,7a9,f92c60,fff61e3d00
197,197,0,7aa,fe4b18,fff5bf3000
198,198,0,7ab,f92c60,fff5502500
199,199,0,7ac,f4e81b,fff4dc5600
200,200,0,7ad,f17e4b,fff469f600
201,201,0,7ae,eb851f,fff3f9e700
202,202,0,7af,eb851f,fff38bda00
203,203,0,7b0,ec5f93,fff3221e00
204,204,0,7b1,f17e4b,fff2cc6d00
205,205,0,7b2,f5c28f,fff2a1cc00
206,206,0,7b3,fc9630,fff2be8600
207,207,0,7b4,ff258c,fff3350800
208,208,0,7b5,fc9630,fff404d200
209,209,0,7b6,fe4b18,fff5192000
210,210,0,7b7,f69d03,fff6473c00
211,211,0,7b8,ed3a07,fff75b7b00
212,212,0,7b9,eb851f,fff8238300
213,213,0,7ba,eb851f,fff87d7300
214,214,0,7bb,eaaaab,fff85d8a00
215,215,0,7bc,e9d037,fff7c8f700
216,216,0,7bd,f77778,fff6dc4300
217,217,0,7be,fd70a4,fff5bed900
218,218,0,7bf,00da74,fff4a42600
219,219,0,7c0,fbbbbc,fff3b88400
220,220,0,7c1,efc963,fff31d0c00
221,221,0,7c2,e8f5c3,fff2ddd400
222,222,0,7c3,e81b4f,fff2ef0f00
223,223,0,7c4,e740db,fff330db00
224,224,0,7c5,eb851f,fff37b5c00
225,225,0,7c6,f40da7,fff3adc100
226,226,0,7c7,f92c60,fff3b9a100
227,227,0,7c8,00da74,fff3a8fd00
228,228,0,7c9,fc9630,fff38fc500
229,229,0,7ca,00da74,fff390c400
230,230,0,7cb,f33333,fff3be9e00
231,231,0,7cc,e2fc96,fff41af800
232,232,0,7cd,e8f5c3,fff4927f00
233,233,0,7ce,eaaaab,fff5035600
234,234,0,7cf,f33333,fff554c900
235,235,0,7d0,fc9630,fff57a5200
236,236,0,7d1,028f5c,fff5862300
237,237,0,7d2,000000,fff59b1e00
238,238,0,7d3,fbbbbc,fff5dbf300
239,239,0,7d4,000000,fff65f3e00
240,240,0,7d5,f92c60,fff7204600
241,241,0,7d6,f0a3d7,fff8041500
242,242,0,7d7,eeeeef,fff8e06800
243,243,0,7d8,eeeeef,fff98eba00
244,244,0,7d9,f40da7,fff9f91800
245,245,0,7da,f851ec,fffa19c100
246,246,0,7db,00da74,fffa018b00
247,247,0,7dc,088888,fff9d10700
248,248,0,7dd,06d3a0,fff9aef900
249,249,0,7de,0bf259,fff9c68100
250,250,0,7df,f69d03,fffa280000
251,251,0,7e0,e58bf3,fffacaf100
252,252,0,7e1,efc963,fffb8a8000
253,253,0,7e2,f33333,fffc332200
254,254,0,7e3,f4e81b,fffc963b00
255,255,0,7e4,fa06d4,fffc929300
256,256,0,7e5,044444,fffc2df300
257,257,0,7e6,051eb8,fffb8b7a00
258,258,0,7e7,fd70a4,fffad86700
259,259,0,7e8,f0a3d7,fffa315f00
260,260,0,7e9,ec5f93,fff99caa00
261,261,0,7ea,ee147b,fff90a0d00
262,262,0,7eb,ec5f93,fff85ec400
263,263,0,7ec,e740db,fff7823d00
264,264,0,7ed,e8f5c3,fff66d8500
265,265,0,7ee,f69d03,fff5369700
266,266,0,7ef,fa06d4,fff4039200
267,267,0,7f0,fa06d4,fff2ffb900
268,268,0,7f1,f69d03,fff246af00
269,269,0,7f2,f5c28f,fff1e59400
270,270,0,7f3,ee147b,fff1d04f00
271,271,0,7f4,ec5f93,fff1edd300
272,272,0,7f5,e740db,fff21a6800
273,273,0,7f6,e81b4f,fff23cba00
274,274,0,7f7,ec5f93,fff2469200
275,275,0,7f8,f92c60,fff2416f00
276,276,0,7f9,f77778,fff23c9f00
277,277,0,7fa,f92c60,fff24dbc00
278,278,0,7fb,f851ec,fff27cda00
279,279,0,7fc,f5c28f,fff2c8e300
280,280,0,7fd,eb851f,fff31baf00
281,281,0,7fe,e8f5c3,fff358b400
282,282,0,7ff,e66667,fff362d200
283,283,0,800,e58bf3,fff32baf00
284,284,0,801,e2fc96,fff2ae4400
285,285,0,802,f4e81b,fff1ffb700
286,286,0,803,e9d037,fff12ee200
287,287,0,804,f69d03,fff05cbd00
288,288,0,805,f77778,ffef96df00
289,289,0,806,efc963,ffeeef7d00
290,290,0,807,e22222,ffee61b000
291,291,0,808,e3d70a,ffede6cc00
292,292,0,809,e81b4f,ffed78ad00
293,293,0,80a,e58bf3,ffed17eb00
294,294,0,80b,e8f5c3,ffeccd0c00
295,295,0,80c,f17e4b,ffecaa3400
296,296,0,80d,f17e4b,ffecc20000
297,297,0,80e,f851ec,ffed217f00
298,298,0,80f,f5c28f,ffedbf3e00
299,299,0,810,f40da7,ffee87fc00
300,300,0,811,e8f5c3,ffef54b400
301,301,0,812,e3d70a,ffeffed700
302,302,0,813,e147ae,fff061f200
303,303,0,814,e58bf3,fff06d9500
304,304,0,815,e740db,fff021bf00
305,305,0,816,efc963,ffef974000
306,306,0,817,f0a3d7,ffeeef9600
307,307,0,818,f5c28f,ffee552800
308,308,0,819,f77778,ffede83a00
309,309,0,81a,ed3a07,ffedb7ac00
310,310,0,81b,e4b17f,ffedbbe600
311,311,0,81c,e2fc96,ffeddb9800
312,312,0,81d,df92c6,ffedf56000
313,313,0,81e,da740e,ffede52d00
314,314,0,81f,e147ae,ffed916e00
315,315,0,820,eaaaab,ffecf32e00
316,316,0,821,f40da7,ffec1e5700
317,317,0,822,ff258c,ffeb3ff400
318,318,0,823,044444,ffea9aeb00
319,319,0,824,0ccccd,ffea87f400
320,320,0,825,05f92c,ffeb5a4800
321,321,0,826,0bf259,ffed5f4e00
322,322,0,827,18bf25,fff0c98200
323,323,0,828,206d3a,fff5af8100
324,324,0,829,2eeeef,fffc07c100
325,325,0,82a,570a3d,0003c10e00
326,326,0,82b,6b851e,000cc8a400
327,327,0,82c,717e4a,00171af600
328,328,0,82d,6d3a06,0022a7a500
329,329,0,82e,6740da,002f414d00
330,330,0,82f,50369c,003c679400
331,331,0,830,428f5c,004934e700
332,332,0,831,34e81b,00545f2a00
333,333,0,832,258bf2,0050fd8400
334,334,0,833,1a740d,0047491f00
335,335,0,834,0a3d71,003f87b300
336,336,0,835,028f5c,003a22ed00
337,337,0,836,eb851f,00365f7500
338,338,0,837,e2fc96,0032d19000
339,339,0,838,e2fc96,002dd48100
340,340,0,839,db4e82,0026118e00
341,341,0,83a,d8bf26,001ae04e00
342,342,0,83b,db4e82,000c79ee00
343,343,0,83c,e22222,fffbff6d00
344,344,0,83d,e81b4f,ffeb3d6b00
345,345,0,83e,f69d03,ffdc576300
346,346,0,83f,fae148,ffd1513700
347,347,0,840,000000,ffcbac8c00
348,348,0,841,fbbbbc,ffcc063700
349,349,0,842,eeeeef,ffd1ecd700
350,350,0,843,e9d037,ffdbe9fc00
351,351,0,844,e740db,ffe7c7f900
352,352,0,845,eaaaab,fff3108300
353,353,0,846,e8f5c3,fffb8f6500
354,354,0,847,ec5f93,ffffd7ca00
355,355,0,848,f0a3d7,ffff8b6600
356,356,0,849,f5c28f,fffb670c00
357,357,0,84a,ff258c,fff5058500
358,358,0,84b,ff258c,ffee6b8500
359,359,0,84c,f851ec,ffe9819700
360,360,0,84d,e8f5c3,ffe78d4900
361,361,0,84e,e66667,ffe8ec8200
362,362,0,84f,e9d037,ffed06b300
363,363,0,850,e740db,fff287f300
364,364,0,851,f17e4b,fff7d43700
365,365,0,852,f851ec,fffb805800
366,366,0,853,f851ec,fffcbc3600
367,367,0,854,fd70a4,fffb7d3500
368,368,0,855,fe4b18,fff86de900
369,369,0,856,f851ec,fff4abcc00
370,370,0,857,efc963,fff1621a00
371,371,0,858,e9d037,ffef716100
372,372,0,859,eb851f,ffef397500
373,373,0,85a,ee147b,fff08c4a00
374,374,0,85b,f851ec,fff2d7cf00
375,375,0,85c,000000,fff5620b00
376,376,0,85d,fe4b18,fff78aac00
377,377,0,85e,fc9630,fff8f43e00
378,378,0,85f,fbbbbc,fff98f6100
379,379,0,860,f77778,fff98a1300
380,380,0,861,f33333,fff92ce000
381,381,0,862,ee147b,fff8b70200
382,382,0,863,eb851f,fff84b2300
383,383,0,864,eb851f,fff7e7fb00
384,384,0,865,f5c28f,fff77af300
385,385,0,866,fae148,fff6f04500
386,386,0,867,00da74,fff64e6800
387,387,0,868,fe4b18,fff5b3dc00
388,388,0,869,01b4e8,fff55bda00
389,389,0,86a,fbbbbc,fff57c8400
390,390,0,86b,f851ec,fff637c900
391,391,0,86c,f258bf,fff77de800
392,392,0,86d,efc963,fff9132100
393,393,0,86e,f17e4b,fffa9a0900
394,394,0,86f,00da74,fffbbcd200
395,395,0,870,028f5c,fffc429c00
396,396,0,871,01b4e8,fffc2b6600
397,397,0,872,028f5c,fffba90400
398,398,0,873,fae148,fffb0c3700
399,399,0,874,f40da7,fffaa18900
400,400,0,875,f5c28f,fffa935f00
401,401,0,876,f4e81b,fffade1200
402,402,0,877,f851ec,fffb5b2d00
403,403,0,878,f77778,fffbcdf400
404,404,0,879,fd70a4,fffc078f00
405,405,0,87a,088888,fffbfa3900
406,406,0,87b,0a3d71,fffbc13c00
407,407,0,87c,0b17e5,fffb9ae400
408,408,0,87d,088888,fffbcf4700
409,409,0,87e,000000,fffc95f600
410,410,0,87f,fc9630,fffdfc8c00
411,411,0,880,fae148,ffffd93c00
412,412,0,881,f77778,0001d39000
413,413,0,882,f77778,00037a9300
414,414,0,883,0a3d71,0004750900
415,415,0,884,111111,00049bd300
416,416,0,885,11eb85,0004118500
417,417,0,886,0e81b5,00032eec00
418,418,0,887,111111,000273d300
419,419,0,888,07ae14,0002503c00
420,420,0,889,044444,000305c100
421,421,0,88a,044444,00048c0b00
422,422,0,88b,044444,00069d5600
423,423,0,88c,0ccccd,0008d0f500
424,424,0,88d,170a3d,000ac12b00
425,425,0,88e,2147ae,000c351700
426,426,0,88f,162fc9,000d212400
427,427,0,890,1c28f6,000db47100
428,428,0,891,1f92c6,000e36ea00
429,429,0,892,147ae1,000ef1fb00
430,430,0,893,0f5c29,00100d6600
431,431,0,894,10369d,001183f400
432,432,0,895,0e81b5,0013290f00
433,433,0,896,147ae1,0014b87500
434,434,0,897,1f92c6,0015f0b200
435,435,0,898,258bf2,0016b03b00
436,436,0,899,29d036,001703ef00
437,437,0,89a,23d70a,00171bf800
438,438,0,89b,222222,0017409d00
439,439,0,89c,1b4e81,0017ac9a00
440,440,0,89d,170a3d,00187c9e00
441,441,0,89e,162fc9,00199f2600
442,442,0,89f,13a06d,001adbf700
443,443,0,8a0,12c5f9,001be4f000
444,444,0,8a1,1b4e81,001c722300
445,445,0,8a2,1eb852,001c55e400
446,446,0,8a3,1f92c6,001b8d6e00
447,447,0,8a4,22fc96,001a411800
448,448,0,8a5,1d036a,0018b77e00
449,449,0,8a6,147ae1,0017407700
450,450,0,8a7,0a3d71,001613d100
451,451,0,8a8,0b17e5,0015493d00
452,452,0,8a9,088888,0014cb1000
453,453,0,8aa,0bf259,001468e500
454,454,0,8ab,17e4b1,0013eccf00
455,455,0,8ac,170a3d,0013306e00
456,456,0,8ad,147ae1,00122c4f00
457,457,0,8ae,0da741,0010ecaa00
458,458,0,8af,0f5c29,000f944c00
459,459,0,8b0,fd70a4,000e36c000
460,460,0,8b1,f69d03,000cd95500
461,461,0,8b2,f40da7,000b620700
462,462,0,8b3,fc9630,0009b68900
463,463,0,8b4,efc963,0007afbe00
464,464,0,8b5,fe4b18,0005468700
465,465,0,8b6,07ae14,00028c9f00
466,466,0,8b7,088888,ffffc2c800
467,467,0,8b8,044444,fffd38de00
468,468,0,8b9,f92c60,fffb3ae500
469,469,0,8ba,efc963,fff9f82500
470,470,0,8bb,ec5f93,fff96def00
471,471,0,8bc,eb851f,fff966db00
472,472,0,8bd,f33333,fff9921b00
473,473,0,8be,f258bf,fff9984600
474,474,0,8bf,fa06d4,fff9437200
475,475,0,8c0,f851ec,fff87fb100
476,476,0,8c1,fbbbbc,fff7697800
477,477,0,8c2,f258bf,fff62b0900
478,478,0,8c3,f5c28f,fff4fde500
479,479,0,8c4,ed3a07,fff405ac00
480,480,0,8c5,e9d037,fff3582900
481,481,0,8c6,e8f5c3,fff2ee1900
482,482,0,8c7,e9d037,fff2b37300
483,483,0,8c8,e66667,fff285ff00
484,484,0,8c9,f5c28f,fff24e1e00
485,485,0,8ca,fc9630,fff1ff7600
486,486,0,8cb,fc9630,fff1a78d00
487,487,0,8cc,f69d03,fff15cb300
488,488,0,8cd,f4e81b,fff13f0000
489,489,0,8ce,eb851f,fff1611500
490,490,0,8cf,e9d037,fff1c49b00
491,491,0,8d0,eb851f,fff2527800
492,492,0,8d1,e58bf3,fff2e26f00
493,493,0,8d2,eaaaab,fff34a7d00
494,494,0,8d3,f77778,fff36d0e00
495,495,0,8d4,fe4b18,fff348d500
496,496,0,8d5,f69d03,fff2ef6a00
497,497,0,8d6,f77778,fff285e800
498,498,0,8d7,f258bf,fff2312900
499,499,0,8d8,ec5f93,fff20ec800
500,500,0,8d9,e81b4f,fff2219900
501,501,0,8da,e22222,fff252c600
502,502,0,8db,e147ae,fff279e500
503,503,0,8dc,ed3a07,fff26ef400
504,504,0,8dd,f851ec,fff21bbe00
505,505,0,8de,fae148,fff1870300
506,506,0,8df,f4e81b,fff0ce5c00
507,507,0,8e0,efc963,fff01d8b00
508,508,0,8e1,f17e4b,ffefa0bf00
509,509,0,8e2,eb851f,ffef6f9600
510,510,0,8e3,e740db,ffef897300
511,511,0,8e4,e9d037,ffefd8db00
512,512,0,8e5,eeeeef,fff0450800
513,513,0,8e6,efc963,fff0b7f300
514,514,0,8e7,f0a3d7,fff1220a00
515,515,0,8e8,f69d03,fff17d3b00
516,516,0,8e9,fae148,fff1cbe500
517,517,0,8ea,fbbbbc,fff216c400
518,518,0,8eb,f851ec,fff2681100
519,519,0,8ec,e9d037,fff2c24c00
520,520,0,8ed,e740db,fff323ae00
521,521,0,8ee,e3d70a,fff3799f00
522,522,0,8ef,eb851f,fff3b1e400
523,523,0,8f0,f4e81b,fff3ba8a00
524,524,0,8f1,fe4b18,fff397dc00
525,525,0,8f2,fd70a4,fff3607000
526,526,0,8f3,f92c60,fff3395400
527,527,0,8f4,f92c60,fff3471f00
528,528,0,8f5,f5c28f,fff39e3800
529,529,0,8f6,f0a3d7,fff43a5b00
530,530,0,8f7,efc963,fff5008c00
531,531,0,8f8,eeeeef,fff5cb0100
532,532,0,8f9,ee147b,fff6759400
533,533,0,8fa,eb851f,fff6dff000
534,534,0,8fb,fae148,fff6fff200
535,535,0,8fc,000000,fff6da2500
536,536,0,8fd,fa06d4,fff683c000
537,537,0,8fe,fc9630,fff61b0500
538,538,0,8ff,f4e81b,fff5bc5b00
539,539,0,900,eb851f,fff57d7200
540,540,0,901,e8f5c3,fff55e5e00
541,541,0,902,ed3a07,fff5538900
542,542,0,903,ee147b,fff5497e00
543,543,0,904,f69d03,fff5347200
544,544,0,905,f77778,fff50ee100
545,545,0,906,f69d03,fff4e07100
546,546,0,907,fa06d4,fff4b42c00
547,547,0,908,fa06d4,fff4949f00
548,548,0,909,f17e4b,fff4834c00
549,549,0,90a,eb851f,fff4779300
550,550,0,90b,eb851f,fff4648600
551,551,0,90c,e8f5c3,fff43d6400
552,552,0,90d,e740db,fff3f78f00
553,553,0,90e,f69d03,fff3977600
554,554,0,90f,f33333,fff3250600
555,555,0,910,f33333,fff2b3b200
556,556,0,911,fc9630,fff2555500
557,557,0,912,fc9630,fff21e4700
558,558,0,913,eb851f,fff213ab00
559,559,0,914,eaaaab,fff22f7e00
560,560,0,915,ed3a07,fff2615000
561,561,0,916,eeeeef,fff29d4a00
562,562,0,917,f17e4b,fff2d91600
563,563,0,918,f77778,fff3174400
564,564,0,919,ff258c,fff36ac900
565,565,0,91a,fd70a4,fff3e99600
566,566,0,91b,f4e81b,fff49bfc00
567,567,0,91c,f77778,fff5784200
568,568,0,91d,ec5f93,fff655aa00
569,569,0,91e,ec5f93,fff702e600
570,570,0,91f,e740db,fff743a000
571,571,0,920,eaaaab,fff6f7a100
572,572,0,921,e06d3a,fff60e5300
573,573,0,922,e8f5c3,fff49edc00
574,574,0,923,f33333,fff2d53e00
575,575,0,924,f851ec,fff0f63000
576,576,0,925,fbbbbc,ffef4b3200
577,577,0,926,f92c60,ffee183300
578,578,0,927,ed3a07,ffed8b1a00
579,579,0,928,ed3a07,ffedb58900
580,580,0,929,ed3a07,ffee83a100
581,581,0,92a,eaaaab,ffefc61300
582,582,0,92b,e66667,fff1341c00
583,583,0,92c,f40da7,fff28ab800
584,584,0,92d,fe4b18,fff398c300
585,585,0,92e,f40da7,fff4421500
586,586,0,92f,f40da7,fff481c000
587,587,0,930,f5c28f,fff4632c00
588,588,0,931,e740db,fff3f85800
589,589,0,932,e2fc96,fff3504200
590,590,0,933,e2fc96,fff2708800
591,591,0,934,e8f5c3,fff168ba00
592,592,0,935,eeeeef,fff0502f00
593,593,0,936,f851ec,ffef513d00
594,594,0,937,028f5c,ffeea7eb00
595,595,0,938,0369d0,ffee947900
596,596,0,939,fe4b18,ffef45a900
597,597,0,93a,fc9630,fff0c6f600
598,598,0,93b,f17e4b,fff2effa00
599,599,0,93c,eeeeef,fff56fb500
600,600,0,93d,ee147b,fff7d6ba00
601,601,0,93e,f258bf,fff9bf8600
602,602,0,93f,eeeeef,fffadcb500
603,603,0,940,f77778,fffb171200
604,604,0,941,fc9630,fffa86f500
605,605,0,942,fbbbbc,fff96f0b00
606,606,0,943,f92c60,fff81f2b00
607,607,0,944,fbbbbc,fff6e6c400
608,608,0,945,eeeeef,fff5f92600
609,609,0,946,e58bf3,fff567fa00
610,610,0,947,e2fc96,fff51bd600
611,611,0,948,eeeeef,fff4f11700
612,612,0,949,f5c28f,fff4c1e000
613,613,0,94a,028f5c,fff4852a00
614,614,0,94b,088888,fff4507e00
615,615,0,94c,05f92c,fff457f800
616,616,0,94d,ff258c,fff4d00a00
617,617,0,94e,f77778,fff5d28d00
618,618,0,94f,ed3a07,fff7482400
619,619,0,950,f40da7,fff8f37200
620,620,0,951,f40da7,fffa7c4300
621,621,0,952,f0a3d7,fffb93f100
622,622,0,953,f5c28f,fffc09b500
623,623,0,954,0369d0,fffbe29f00
624,624,0,955,07ae14,fffb525300
625,625,0,956,028f5c,fffaa46600
626,626,0,957,f92c60,fffa1ca100
627,627,0,958,f4e81b,fff9e4c000
628,628,0,959,e9d037,fff9f52a00
629,629,0,95a,e740db,fffa1d9100
630,630,0,95b,e9d037,fffa140400
631,631,0,95c,eaaaab,fff9974800
632,632,0,95d,efc963,fff8878000
633,633,0,95e,f92c60,fff6f53e00
634,634,0,95f,fa06d4,fff51bc200
635,635,0,960,fbbbbc,fff3513400
636,636,0,961,fae148,fff1e90100
637,637,0,962,f69d03,fff1219500
638,638,0,963,ec5f93,fff10d9200
639,639,0,964,e2fc96,fff18f7a00
640,640,0,965,e3d70a,fff264fe00
641,641,0,966,e8f5c3,fff33b0400
642,642,0,967,e81b4f,fff3c08400
643,643,0,968,ee147b,fff3be2300
644,644,0,969,f33333,fff31ff700
645,645,0,96a,fbbbbc,fff202c200
646,646,0,96b,fa06d4,fff0a1e800
647,647,0,96c,f33333,ffef4c3d00
648,648,0,96d,e740db,ffee470f00
649,649,0,96e,e8f5c3,ffedc77f00
650,650,0,96f,e4b17f,ffeddac200
651,651,0,970,ddddde,ffee663c00
652,652,0,971,e2fc96,ffef2c0600
653,653,0,972,eeeeef,ffefe35e00
654,654,0,973,f69d03,fff04eea00
655,655,0,974,f33333,fff0463100
656,656,0,975,f40da7,ffefc58500
657,657,0,976,f17e4b,ffeeead000
658,658,0,977,e22222,ffede58200
