Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
1288,1288,0,8d5,f69d03,fff2ef6a00
1289,1289,0,8d6,f77778,fff285e800
1290,1290,0,8d7,f258bf,fff2312900
1291,1291,0,8d8,ec5f93,fff20ec800
1292,1292,0,8d9,e81b4f,fff2219900
1293,1293,0,8da,e22222,fff252c600
1294,1294,0,8db,e147ae,fff279e500
1295,1295,0,8dc,ed3a07,fff26ef400
1296,1296,0,8dd,f851ec,fff21bbe00
1297,1297,0,8de,fae148,fff1870300
1298,1298,0,8df,f4e81b,fff0ce5c00
1299,1299,0,8e0,efc963,fff01d8b00
1300,1300,0,8e1,f17e4b,ffefa0bf00
1301,1301,0,8e2,eb851f,ffef6f9600
1302,1302,0,8e3,e740db,ffef897300
1303,1303,0,8e4,e9d037,ffefd8db00
1304,1304,0,8e5,eeeeef,fff0450800
1305,1305,0,8e6,efc963,fff0b7f300
1306,1306,0,8e7,f0a3d7,fff1220a00
1307,1307,0,8e8,f69d03,fff17d3b00
1308,1308,0,8e9,fae148,fff1cbe500
1309,1309,0,8ea,fbbbbc,fff216c400
1310,1310,0,8eb,f851ec,fff2681100
1311,1311,0,8ec,e9d037,fff2c24c00
1312,1312,0,8ed,e740db,fff323ae00
1313,1313,0,8ee,e3d70a,fff3799f00
1314,1314,0,8ef,eb851f,fff3b1e400
1315,1315,0,8f0,f4e81b,fff3ba8a00
1316,1316,0,8f1,fe4b18,fff397dc00
1317,1317,0,8f2,fd70a4,fff3607000
1318,1318,0,8f3,f92c60,fff3395400
1319,1319,0,8f4,f92c60,fff3471f00
1320,1320,0,8f5,f5c28f,fff39e3800
1321,1321,0,8f6,f0a3d7,fff43a5b00
1322,1322,0,8f7,efc963,fff5008c00
1323,1323,0,8f8,eeeeef,fff5cb0100
1324,1324,0,8f9,ee147b,fff6759400
1325,1325,0,8fa,eb851f,fff6dff000
1326,1326,0,8fb,fae148,fff6fff200
1327,1327,0,8fc,000000,fff6da2500
1328,1328,0,8fd,fa06d4,fff683c000
1329,1329,0,8fe,fc9630,fff61b0500
1330,1330,0,8ff,f4e81b,fff5bc5b00
1331,1331,0,900,eb851f,fff57d7200
1332,1332,0,901,e8f5c3,fff55e5e00
1333,1333,0,902,ed3a07,fff5538900
1334,1334,0,903,ee147b,fff5497e00
1335,1335,0,904,f69d03,fff5347200
1336,1336,0,905,f77778,fff50ee100
1337,1337,0,906,f69d03,fff4e07100
1338,1338,0,907,fa06d4,fff4b42c00
1339,1339,0,908,fa06d4,fff4949f00
1340,1340,0,909,f17e4b,fff4834c00
1341,1341,0,90a,eb851f,fff4779300
1342,1342,0,90b,eb851f,fff4648600
1343,1343,0,90c,e8f5c3,fff43d6400
1344,1344,0,90d,e740db,fff3f78f00
1345,1345,0,90e,f69d03,fff3977600
1346,1346,0,90f,f33333,fff3250600
1347,1347,0,910,f33333,fff2b3b200
1348,1348,0,911,fc9630,fff2555500
1349,1349,0,912,fc9630,fff21e4700
1350,1350,0,913,eb851f,fff213ab00
1351,1351,0,914,eaaaab,fff22f7e00
1352,1352,0,915,ed3a07,fff2615000
1353,1353,0,916,eeeeef,fff29d4a00
1354,1354,0,917,f17e4b,fff2d91600
1355,1355,0,918,f77778,fff3174400
1356,1356,0,919,ff258c,fff36ac900
1357,1357,0,91a,fd70a4,fff3e99600
1358,1358,0,91b,f4e81b,fff49bfc00
1359,1359,0,91c,f77778,fff5784200
1360,1360,0,91d,ec5f93,fff655aa00
1361,1361,0,91e,ec5f93,fff702e600
1362,1362,0,91f,e740db,fff743a000
1363,1363,0,920,eaaaab,fff6f7a100
1364,1364,0,921,e06d3a,fff60e5300
1365,1365,0,922,e8f5c3,fff49edc00
1366,1366,0,923,f33333,fff2d53e00
1367,1367,0,924,f851ec,fff0f63000
1368,1368,0,925,fbbbbc,ffef4b3200
1369,1369,0,926,f92c60,ffee183300
1370,1370,0,927,ed3a07,ffed8b1a00
1371,1371,0,928,ed3a07,ffedb58900
1372,1372,0,929,ed3a07,ffee83a100
1373,1373,0,92a,eaaaab,ffefc61300
1374,1374,0,92b,e66667,fff1341c00
1375,1375,0,92c,f40da7,fff28ab800
1376,1376,0,92d,fe4b18,fff398c300
1377,1377,0,92e,f40da7,fff4421500
1378,1378,0,92f,f40da7,fff481c000
1379,1379,0,930,f5c28f,fff4632c00
1380,1380,0,931,e740db,fff3f85800
1381,1381,0,932,e2fc96,fff3504200
1382,1382,0,933,e2fc96,fff2708800
1383,1383,0,934,e8f5c3,fff168ba00
1384,1384,0,935,eeeeef,fff0502f00
1385,1385,0,936,f851ec,ffef513d00
1386,1386,0,937,028f5c,ffeea7eb00
1387,1387,0,938,0369d0,ffee947900
1388,1388,0,939,fe4b18,ffef45a900
1389,1389,0,93a,fc9630,fff0c6f600
1390,1390,0,93b,f17e4b,fff2effa00
1391,1391,0,93c,eeeeef,fff56fb500
1392,1392,0,93d,ee147b,fff7d6ba00
1393,1393,0,93e,f258bf,fff9bf8600
1394,1394,0,93f,eeeeef,fffadcb500
1395,1395,0,940,f77778,fffb171200
1396,1396,0,941,fc9630,fffa86f500
1397,1397,0,942,fbbbbc,fff96f0b00
1398,1398,0,943,f92c60,fff81f2b00
1399,1399,0,944,fbbbbc,fff6e6c400
1400,1400,0,945,eeeeef,fff5f92600
1401,1401,0,946,e58bf3,fff567fa00
1402,1402,0,947,e2fc96,fff51bd600
1403,1403,0,948,eeeeef,fff4f11700
1404,1404,0,949,f5c28f,fff4c1e000
1405,1405,0,94a,028f5c,fff4852a00
1406,1406,0,94b,088888,fff4507e00
1407,1407,0,94c,05f92c,fff457f800
1408,1408,0,94d,ff258c,fff4d00a00
1409,1409,0,94e,f77778,fff5d28d00
1410,1410,0,94f,ed3a07,fff7482400
1411,1411,0,950,f40da7,fff8f37200
1412,1412,0,951,f40da7,fffa7c4300
1413,1413,0,952,f0a3d7,fffb93f100
1414,1414,0,953,f5c28f,fffc09b500
1415,1415,0,954,0369d0,fffbe29f00
1416,1416,0,955,07ae14,fffb525300
1417,1417,0,956,028f5c,fffaa46600
1418,1418,0,957,f92c60,fffa1ca100
1419,1419,0,958,f4e81b,fff9e4c000
1420,1420,0,959,e9d037,fff9f52a00
1421,1421,0,95a,e740db,fffa1d9100
1422,1422,0,95b,e9d037,fffa140400
1423,1423,0,95c,eaaaab,fff9974800
1424,1424,0,95d,efc963,fff8878000
1425,1425,0,95e,f92c60,fff6f53e00
1426,1426,0,95f,fa06d4,fff51bc200
1427,1427,0,960,fbbbbc,fff3513400
1428,1428,0,961,fae148,fff1e90100
1429,1429,0,962,f69d03,fff1219500
1430,1430,0,963,ec5f93,fff10d9200
1431,1431,0,964,e2fc96,fff18f7a00
1432,1432,0,965,e3d70a,fff264fe00
1433,1433,0,966,e8f5c3,fff33b0400
1434,1434,0,967,e81b4f,fff3c08400
1435,1435,0,968,ee147b,fff3be2300
1436,1436,0,969,f33333,fff31ff700
1437,1437,0,96a,fbbbbc,fff202c200
1438,1438,0,96b,fa06d4,fff0a1e800
1439,1439,0,96c,f33333,ffef4c3d00
1440,1440,0,96d,e740db,ffee470f00
1441,1441,0,96e,e8f5c3,ffedc77f00
1442,1442,0,96f,e4b17f,ffeddac200
1443,1443,0,970,ddddde,ffee663c00
1444,1444,0,971,e2fc96,ffef2c0600
1445,1445,0,972,eeeeef,ffefe35e00
1446,1446,0,973,f69d03,fff04eea00
1447,1447,0,974,f33333,fff0463100
1448,1448,0,975,f40da7,ffefc58500
1449,1449,0,976,f17e4b,ffeeead000
1450,1450,0,977,e22222,ffede58200
1451,1451,0,978,df92c6,ffece8b300
1452,1452,0,979,e2fc96,ffec1bbd00
1453,1453,0,97a,e9d037,ffeb9ef900
1454,1454,0,97b,ed3a07,ffeb819200
1455,1455,0,97c,f851ec,ffebce2d00
1456,1456,0,97d,f40da7,ffec7ea800
1457,1457,0,97e,f77778,ffed872f00
1458,1458,0,97f,efc963,ffeebf5800
1459,1459,0,980,eeeeef,ffeff7f000
1460,1460,0,981,e740db,fff0f27c00
1461,1461,0,982,e81b4f,fff181c000
1462,1462,0,983,e22222,fff1882200
1463,1463,0,984,e3d70a,fff10c4e00
1464,1464,0,985,e66667,fff02b7700
1465,1465,0,986,f33333,ffef1ec100
1466,1466,0,987,f69d03,ffee21cb00
1467,1467,0,988,eeeeef,ffed64e000
1468,1468,0,989,f0a3d7,ffed02df00
1469,1469,0,98a,e58bf3,ffecf25700
1470,1470,0,98b,deb852,ffed111300
1471,1471,0,98c,df92c6,ffed26d500
1472,1472,0,98d,e147ae,ffed01bf00
1473,1473,0,98e,da740e,ffec7e1800
1474,1474,0,98f,e06d3a,ffeb969c00
1475,1475,0,990,f0a3d7,ffea68b500
1476,1476,0,991,f69d03,ffe92f2900
1477,1477,0,992,fd70a4,ffe837c100
1478,1478,0,993,05f92c,ffe7d66200
1479,1479,0,994,051eb8,ffe85b1100
1480,1480,0,995,0bf259,ffea0aaf00
1481,1481,0,996,155555,ffed12ed00
1482,1482,0,997,222222,fff1918100
1483,1483,0,998,28f5c2,fff788c300
1484,1484,0,999,377777,fffee6be00
1485,1485,0,99a,5c28f5,0007941900
1486,1486,0,99b,769d02,00117f8d00
1487,1487,0,99c,75c28e,001c9d1200
1488,1488,0,99d,717e4a,0028d60a00
1489,1489,0,99e,5f92c5,0035e22900
1490,1490,0,99f,52c5f9,0043321300
1491,1491,0,9a0,46d3a0,004fd38300
1492,1492,0,9a1,377777,00569b8300
1493,1493,0,9a2,29d036,004c5eea00
1494,1494,0,9a3,206d3a,0044d53d00
1495,1495,0,9a4,147ae1,0040fefd00
1496,1496,0,9a5,044444,0040431f00
1497,1497,0,9a6,efc963,0040c68f00
1498,1498,0,9a7,e58bf3,0040122b00
1499,1499,0,9a8,deb852,003bcaea00
1500,1500,0,9a9,ddddde,0032646900
1501,1501,0,9aa,df92c6,002392dd00
1502,1502,0,9ab,e66667,001076bc00
1503,1503,0,9ac,ec5f93,fffb633f00
1504,1504,0,9ad,f17e4b,ffe759bc00
1505,1505,0,9ae,fae148,ffd758c500
1506,1506,0,9af,f851ec,ffcda31b00
1507,1507,0,9b0,fc9630,ffcb45f100
1508,1508,0,9b1,fe4b18,ffcfdbcc00
1509,1509,0,9b2,f0a3d7,ffd9aed900
1510,1510,0,9b3,ed3a07,ffe6291500
1511,1511,0,9b4,e66667,fff266f400
1512,1512,0,9b5,e3d70a,fffbe58400
1513,1513,0,9b6,e9d037,0000ffa500
1514,1514,0,9b7,f4e81b,000140db00
1515,1515,0,9b8,f77778,fffd60a300
1516,1516,0,9b9,fa06d4,fff6fd1e00
1517,1517,0,9ba,fae148,fff01d7600
1518,1518,0,9bb,fc9630,ffeaaef700
1519,1519,0,9bc,f17e4b,ffe8028000
1520,1520,0,9bd,ed3a07,ffe88f6400
1521,1521,0,9be,ee147b,ffebea2500
1522,1522,0,9bf,ed3a07,fff0ff6100
1523,1523,0,9c0,f4e81b,fff6711000
1524,1524,0,9c1,fa06d4,fffaf7f800
1525,1525,0,9c2,f92c60,fffdb68500
1526,1526,0,9c3,fd70a4,fffe606200
1527,1527,0,000,ff258c,fffd356400
1528,1528,0,001,fae148,fffadb1300
1529,1529,0,002,eeeeef,fff817e100
1530,1530,0,003,f17e4b,fff5a4d900
1531,1531,0,004,fe4b18,fff40b5f00
1532,1532,0,005,000000,fff3968300
1533,1533,0,006,fbbbbc,fff4515100
1534,1534,0,007,fa06d4,fff6100d00
1535,1535,0,008,f851ec,fff87e6b00
1536,1536,0,009,f33333,fffb24e600
1537,1537,0,00a,eaaaab,fffd6f8c00
1538,1538,0,00b,eaaaab,fffeca1c00
1539,1539,0,00c,e66667,fffeb95700
1540,1540,0,00d,eeeeef,fffd097a00
1541,1541,0,00e,fc9630,fff9e52d00
1542,1542,0,00f,00da74,fff5e13e00
1543,1543,0,010,01b4e8,fff1e25f00
1544,1544,0,011,000000,ffeee55500
1545,1545,0,012,f5c28f,ffedb58400
1546,1546,0,013,ee147b,ffeea98300
1547,1547,0,014,ed3a07,fff17fbc00
1548,1548,0,015,eeeeef,fff56fac00
1549,1549,0,016,f258bf,fff9646a00
1550,1550,0,017,f33333,fffc4d0d00
1551,1551,0,018,fa06d4,fffd73d700
1552,1552,0,019,01b4e8,fffcb13200
1553,1553,0,01a,0369d0,fffa73f800
1554,1554,0,01b,fbbbbc,fff792b100
1555,1555,0,01c,f5c28f,fff5055300
1556,1556,0,01d,e22222,fff3852600
1557,1557,0,01e,e81b4f,fff3632900
1558,1558,0,01f,eeeeef,fff4680800
1559,1559,0,020,eeeeef,fff5fedf00
1560,1560,0,021,f851ec,fff76fbd00
1561,1561,0,022,fd70a4,fff8275300
1562,1562,0,023,ff258c,fff7ef2000
1563,1563,0,024,fe4b18,fff6f14300
1564,1564,0,025,fe4b18,fff5a62f00
1565,1565,0,026,f17e4b,fff4998100
1566,1566,0,027,ee147b,fff43ad300
1567,1567,0,028,eb851f,fff4ac4e00
1568,1568,0,029,e66667,fff5bbff00
1569,1569,0,02a,e9d037,fff6f45500
1570,1570,0,02b,f851ec,fff7d0b500
1571,1571,0,02c,fe4b18,fff7f0e800
1572,1572,0,02d,fe4b18,fff73f1000
1573,1573,0,02e,fa06d4,fff5f22300
1574,1574,0,02f,f258bf,fff4788d00
1575,1575,0,030,f17e4b,fff34de700
1576,1576,0,031,f258bf,fff2cc1e00
1577,1577,0,032,eb851f,fff30c1600
1578,1578,0,033,e81b4f,fff3e08700
1579,1579,0,034,ed3a07,fff4ea8f00
1580,1580,0,035,f92c60,fff5c4dd00
1581,1581,0,036,000000,fff626ec00
1582,1582,0,037,000000,fff5ffe000
1583,1583,0,038,fe4b18,fff57c0100
1584,1584,0,039,f92c60,fff4f10000
1585,1585,0,03a,f258bf,fff4b86400
1586,1586,0,03b,eb851f,fff5059100
1587,1587,0,03c,e81b4f,fff5cfa000
1588,1588,0,03d,ed3a07,fff6d6aa00
1589,1589,0,03e,ed3a07,fff7b65400
1590,1590,0,03f,f4e81b,fff812e500
1591,1591,0,040,f851ec,fff7b41c00
1592,1592,0,041,f69d03,fff69efc00
1593,1593,0,042,fa06d4,fff5138900
1594,1594,0,043,fae148,fff3797b00
1595,1595,0,044,efc963,fff23b6400
1596,1596,0,045,ed3a07,fff1a77900
1597,1597,0,046,eaaaab,fff1d28f00
1598,1598,0,047,e9d037,fff2993e00
1599,1599,0,048,eaaaab,fff3a4f900
1600,1600,0,049,f77778,fff4954a00
1601,1601,0,04a,fd70a4,fff51e0a00
1602,1602,0,04b,00da74,fff528b800
1603,1603,0,04c,fe4b18,fff4d2fc00
1604,1604,0,04d,f77778,fff463f700
1605,1605,0,04e,eeeeef,fff427f300
1606,1606,0,04f,f0a3d7,fff455db00
1607,1607,0,050,eb851f,fff4f23c00
1608,1608,0,051,eb851f,fff5d52d00
1609,1609,0,052,f17e4b,fff6b60900
1610,1610,0,053,fd70a4,fff7539a00
1611,1611,0,054,07ae14,fff78ee200
1612,1612,0,055,0962fd,fff77a6a00
1613,1613,0,056,000000,fff7503200
1614,1614,0,057,fa06d4,fff75c6600
1615,1615,0,058,f5c28f,fff7d98100
1616,1616,0,059,f33333,fff8d87b00
1617,1617,0,05a,e740db,fffa29d000
1618,1618,0,05b,f33333,fffb7c7f00
1619,1619,0,05c,f77778,fffc6d4200
1620,1620,0,05d,028f5c,fffcbec600
1621,1621,0,05e,05f92c,fffc5f4700
1622,1622,0,05f,044444,fffb7d0300
1623,1623,0,060,028f5c,fffa712800
1624,1624,0,061,028f5c,fff9a65400
1625,1625,0,062,f69d03,fff96cdd00
1626,1626,0,063,f40da7,fff9e73200
1627,1627,0,064,fa06d4,fffaff9000
1628,1628,0,065,f69d03,fffc724c00
1629,1629,0,066,fc9630,fffde87800
1630,1630,0,067,0a3d71,ffff152c00
1631,1631,0,068,0ccccd,ffffd19000
1632,1632,0,069,0a3d71,0000234b00
1633,1633,0,06a,fe4b18,0000297800
1634,1634,0,06b,fd70a4,000015d700
1635,1635,0,06c,f5c28f,0000081700
1636,1636,0,06d,f258bf,000008bf00
1637,1637,0,06e,ec5f93,fffff97f00
1638,1638,0,06f,ec5f93,ffffab1200
1639,1639,0,070,f4e81b,fffeeedc00
1640,1640,0,071,028f5c,fffdb3a000
1641,1641,0,072,028f5c,fffc0c6100
1642,1642,0,073,044444,fffa387400
1643,1643,0,074,fbbbbc,fff888d300
1644,1644,0,075,f77778,fff751e700
1645,1645,0,076,efc963,fff6c20600
1646,1646,0,077,e66667,fff6d3a000
1647,1647,0,078,e81b4f,fff74d7c00
1648,1648,0,079,eb851f,fff7d48800
1649,1649,0,07a,f33333,fff8102600
1650,1650,0,07b,f5c28f,fff7bf4500
1651,1651,0,07c,f4e81b,fff6ce9a00
1652,1652,0,07d,fe4b18,fff5623c00
1653,1653,0,07e,fc9630,fff3c4ac00
1654,1654,0,07f,f4e81b,fff2541100
1655,1655,0,080,eb851f,fff15d1a00
1656,1656,0,081,e58bf3,fff1098700
1657,1657,0,082,e2fc96,fff1502f00
1658,1658,0,083,e66667,fff1f8f600
1659,1659,0,084,ec5f93,fff2af2100
1660,1660,0,085,f77778,fff3249500
1661,1661,0,086,f77778,fff3250800
1662,1662,0,087,f92c60,fff2ac4c00
1663,1663,0,088,f92c60,fff1df1c00
1664,1664,0,089,f40da7,fff100b500
1665,1665,0,08a,eaaaab,fff054a700
1666,1666,0,08b,e81b4f,fff00c2800
1667,1667,0,08c,e8f5c3,fff0381000
1668,1668,0,08d,eaaaab,fff0c81600
1669,1669,0,08e,ed3a07,fff18f8c00
1670,1670,0,08f,f258bf,fff2568e00
1671,1671,0,090,fc9630,fff2f07900
1672,1672,0,091,fe4b18,fff345cd00
1673,1673,0,092,f851ec,fff3591a00
1674,1674,0,093,f4e81b,fff342a400
1675,1675,0,094,e8f5c3,fff31ee800
1676,1676,0,095,e06d3a,fff3020500
1677,1677,0,096,e06d3a,fff2e86000
1678,1678,0,097,e147ae,fff2b8dc00
1679,1679,0,098,efc963,fff2592300
1680,1680,0,099,f40da7,fff1b40100
1681,1681,0,09a,f69d03,fff0d14200
1682,1682,0,09b,f77778,ffefcf3d00
1683,1683,0,09c,f77778,ffeee2ea00
1684,1684,0,09d,efc963,ffee3fff00
1685,1685,0,09e,e66667,ffee06ff00
1686,1686,0,09f,e3d70a,ffee3aaa00
1687,1687,0,0a0,e3d70a,ffeebfde00
1688,1688,0,0a1,e3d70a,ffef649900
1689,1689,0,0a2,e8f5c3,ffefeeb000
1690,1690,0,0a3,e58bf3,fff023e200
1691,1691,0,0a4,f17e4b,ffefe5fd00
1692,1692,0,0a5,f4e81b,ffef2e4e00
1693,1693,0,0a6,fae148,ffee234d00
1694,1694,0,0a7,ff258c,ffed0bdb00
1695,1695,0,0a8,fc9630,ffec4bbe00
1696,1696,0,0a9,0369d0,ffec556600
1697,1697,0,0aa,111111,ffed95c200
1698,1698,0,0ab,222222,fff0694200
1699,1699,0,0ac,333333,fff50bf300
1700,1700,0,0ad,4962fc,fffb9a3f00
1701,1701,0,0ae,606d39,000413d900
1702,1702,0,0af,733332,000e6e3700
1703,1703,0,0b0,7fffff,001a911100
1704,1704,0,0b1,769d02,00283f9f00
1705,1705,0,0b2,6e147a,00370a7f00
1706,1706,0,0b3,63d709,0046332a00
1707,1707,0,0b4,58bf25,0054b06100
1708,1708,0,0b5,46d3a0,0055346900
1709,1709,0,0b6,392c5f,0049a11f00
1710,1710,0,0b7,35c28f,0043581600
1711,1711,0,0b8,206d3a,0042e1b700
1712,1712,0,0b9,0a3d71,0046a3cb00
1713,1713,0,0ba,eaaaab,004b829f00
1714,1714,0,0bb,d3a06e,004de77300
1715,1715,0,0bc,d0369d,0049faf200
1716,1716,0,0bd,d55556,003efefe00
1717,1717,0,0be,ddddde,002d0c9700
1718,1718,0,0bf,e06d3a,0015e4a100
1719,1719,0,0c0,e740db,fffc8c5800
1720,1720,0,0c1,f77778,ffe49ed600
1721,1721,0,0c2,fc9630,ffd17ec500
1722,1722,0,0c3,fae148,ffc5a38f00
1723,1723,0,0c4,fae148,ffc2236000
1724,1724,0,0c5,f851ec,ffc6951e00
1725,1725,0,0c6,f0a3d7,ffd13a0700
1726,1726,0,0c7,eaaaab,ffdf65ae00
1727,1727,0,0c8,ee147b,ffee13e200
1728,1728,0,0c9,eb851f,fffa7b6100
1729,1729,0,0ca,f77778,00029cd400
1730,1730,0,0cb,fae148,00058a2b00
1731,1731,0,0cc,fc9630,00038bc500
1732,1732,0,0cd,fbbbbc,fffdebd800
1733,1733,0,0ce,ff258c,fff6a4cd00
1734,1734,0,0cf,f258bf,ffefd48600
1735,1735,0,0d0,f4e81b,ffeb4c1a00
1736,1736,0,0d1,f0a3d7,ffea19c800
1737,1737,0,0d2,f40da7,ffec6a8100
1738,1738,0,0d3,ee147b,fff178f600
1739,1739,0,0d4,f258bf,fff7dcea00
1740,1740,0,0d5,fbbbbc,fffde84a00
1741,1741,0,0d6,ff258c,00021f4a00
1742,1742,0,0d7,fa06d4,0003907d00
1743,1743,0,0d8,fa06d4,0002102400
1744,1744,0,0d9,f0a3d7,fffe2f9700
1745,1745,0,0da,ee147b,fff9104500
1746,1746,0,0db,e740db,fff3fcf200
1747,1747,0,0dc,ed3a07,fff01e0300
1748,1748,0,0dd,f4e81b,ffee2a2100
1749,1749,0,0de,ff258c,ffee527d00
1750,1750,0,0df,051eb8,fff0462800
1751,1751,0,0e0,fd70a4,fff3572700
1752,1752,0,0e1,028f5c,fff6bc3700
1753,1753,0,0e2,01b4e8,fff9bed700
1754,1754,0,0e3,f5c28f,fffbe60e00
1755,1755,0,0e4,f33333,fffd037100
1756,1756,0,0e5,efc963,fffd2b1200
1757,1757,0,0e6,f258bf,fffca56a00
1758,1758,0,0e7,f33333,fffbc43500
1759,1759,0,0e8,07ae14,fffadeae00
1760,1760,0,0e9,0a3d71,fffa33a900
1761,1761,0,0ea,0962fd,fff9f3bc00
1762,1762,0,0eb,ff258c,fffa2b8100
1763,1763,0,0ec,fd70a4,fffad7d900
1764,1764,0,0ed,fa06d4,fffbdcfc00
1765,1765,0,0ee,f5c28f,fffd111100
1766,1766,0,0ef,f5c28f,fffe40e100
1767,1767,0,0f0,f77778,ffff3c0d00
1768,1768,0,0f1,fd70a4,ffffe02b00
1769,1769,0,0f2,fd70a4,0000152f00
1770,1770,0,0f3,044444,ffffd7ed00
1771,1771,0,0f4,07ae14,ffff360700
1772,1772,0,0f5,06d3a0,fffe550800
1773,1773,0,0f6,0369d0,fffd6a6300
1774,1774,0,0f7,fd70a4,fffcb41e00
1775,1775,0,0f8,fae148,fffc6cfb00
1776,1776,0,0f9,01b4e8,fffcc17100
1777,1777,0,0fa,f77778,fffdb49f00
1778,1778,0,0fb,efc963,ffff1add00
1779,1779,0,0fc,01b4e8,0000a36e00
1780,1780,0,0fd,0da741,0001f03b00
1781,1781,0,0fe,10369d,0002b6e600
1782,1782,0,0ff,0da741,0002d34500
1783,1783,0,100,0a3d71,00025f5e00
1784,1784,0,101,000000,0001a55d00
1785,1785,0,102,fe4b18,000107dd00
1786,1786,0,103,fd70a4,0000da1900
1787,1787,0,104,ff258c,00014c1000
1788,1788,0,105,06d3a0,00025c5100
1789,1789,0,106,0f5c29,0003dfb300
1790,1790,0,107,12c5f9,0005916d00
1791,1791,0,108,17e4b1,00072c8100
1792,1792,0,109,11eb85,0008792d00
1793,1793,0,10a,111111,000963b900
1794,1794,0,10b,10369d,0009f87600
1795,1795,0,10c,0a3d71,000a603e00
1796,1796,0,10d,0962fd,000acf6400
1797,1797,0,10e,0ccccd,000b738700
1798,1798,0,10f,10369d,000c65ee00
1799,1799,0,110,1b4e81,000da71200
1800,1800,0,111,266666,000f22d900
1801,1801,0,112,266666,0010bc1c00
1802,1802,0,113,24b17e,001259a200
1803,1803,0,114,24b17e,0013efed00
1804,1804,0,115,17e4b1,00157c1b00
1805,1805,0,116,13a06d,0017018f00
1806,1806,0,117,147ae1,00187ad900
1807,1807,0,118,155555,0019dafb00
1808,1808,0,119,1eb852,001b0dca00
1809,1809,0,11a,29d036,001c001800
1810,1810,0,11b,2aaaaa,001ca84500
1811,1811,0,11c,2fc963,001d107e00
1812,1812,0,11d,2b851e,001d4eef00
1813,1813,0,11e,24b17e,001d86ca00
1814,1814,0,11f,1eb852,001dd5d700
1815,1815,0,120,1b4e81,001e4f8500
1816,1816,0,121,1c28f6,001ef74d00
1817,1817,0,122,206d3a,001fc10b00
1818,1818,0,123,281b4e,0020989600
1819,1819,0,124,30a3d7,00216a8c00
1820,1820,0,125,340da7,00222a0300
1821,1821,0,126,2e147b,0022ce1000
1822,1822,0,127,2b851e,0023535c00
1823,1823,0,128,22fc96,0023b23b00
1824,1824,0,129,1dddde,0023e37100
1825,1825,0,12a,1d036a,0023dd2900
1826,1826,0,12b,13a06d,002392fe00
1827,1827,0,12c,18bf25,0023015100
1828,1828,0,12d,2147ae,0022298100
1829,1829,0,12e,222222,002116c500
1830,1830,0,12f,258bf2,001fd96700
1831,1831,0,130,24b17e,001e826000
1832,1832,0,131,18bf25,001d1eb300
1833,1833,0,132,147ae1,001bb5d300
1834,1834,0,133,0f5c29,001a44db00
1835,1835,0,134,0e81b5,0018cc3600
1836,1836,0,135,06d3a0,0017468600
1837,1837,0,136,051eb8,0015b28c00
1838,1838,0,137,07ae14,00140c8a00
1839,1839,0,138,0e81b5,0012537f00
1840,1840,0,139,0f5c29,0010819200
1841,1841,0,13a,17e4b1,000e9bbb00
1842,1842,0,13b,11eb85,000caca600
1843,1843,0,13c,051eb8,000acc2400
1844,1844,0,13d,fbbbbc,000910e400
1845,1845,0,13e,f69d03,00078c3e00
1846,1846,0,13f,fa06d4,000645df00
1847,1847,0,140,fa06d4,0005331600
1848,1848,0,141,ff258c,0004422600
1849,1849,0,142,051eb8,00035dfa00
1850,1850,0,143,05f92c,000276fb00
1851,1851,0,144,0369d0,0001822500
1852,1852,0,145,000000,000079a200
1853,1853,0,146,f77778,ffff5ab700
1854,1854,0,147,f258bf,fffe282800
1855,1855,0,148,ec5f93,fffce4fa00
1856,1856,0,149,eeeeef,fffb9cd300
1857,1857,0,14a,ec5f93,fffa584900
1858,1858,0,14b,f77778,fff9296400
1859,1859,0,14c,fe4b18,fff81e9e00
1860,1860,0,14d,fe4b18,fff747d300
1861,1861,0,14e,ff258c,fff6add700
1862,1862,0,14f,fd70a4,fff6536500
1863,1863,0,150,f69d03,fff6349100
1864,1864,0,151,efc963,fff644c900
1865,1865,0,152,eb851f,fff6712e00
1866,1866,0,153,ec5f93,fff6a6e800
1867,1867,0,154,f0a3d7,fff6d5e500
1868,1868,0,155,fbbbbc,fff6f96900
1869,1869,0,156,ff258c,fff7140a00
1870,1870,0,157,fc9630,fff72df400
1871,1871,0,158,fae148,fff74bb900
1872,1872,0,159,fbbbbc,fff76e2c00
1873,1873,0,15a,f40da7,fff78bc500
1874,1874,0,15b,ee147b,fff795fd00
1875,1875,0,15c,eaaaab,fff77c9d00
1876,1876,0,15d,eaaaab,fff7393f00
1877,1877,0,15e,eeeeef,fff6d02900
1878,1878,0,15f,000000,fff65a1c00
1879,1879,0,160,0369d0,fff5f8ef00
1880,1880,0,161,f77778,fff5cb1f00
1881,1881,0,162,f4e81b,fff5dd3600
1882,1882,0,163,fe4b18,fff62b8c00
1883,1883,0,164,f40da7,fff69a3100
1884,1884,0,165,f0a3d7,fff7054a00
1885,1885,0,166,eaaaab,fff7433200
1886,1886,0,167,eb851f,fff742e300
1887,1887,0,168,f17e4b,fff705c900
1888,1888,0,169,fae148,fff6a3b800
1889,1889,0,16a,ff258c,fff63fc500
